country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",26-03-2025 22:00,23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",26-03-2025 22:00,23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",26-03-2025 22:00,16.172806,75.659694,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-03-2025 22:00,12.938539,77.5901,NH3,2,6,4
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-03-2025 22:00,12.920984,77.584908,PM2.5,43,84,57
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-03-2025 22:00,12.920984,77.584908,PM10,63,124,82
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-03-2025 22:00,12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-03-2025 22:00,12.920984,77.584908,OZONE,13,20,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",26-03-2025 22:00,22.969611,72.6435,NH3,2,9,4
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",26-03-2025 22:00,28.593883,76.270653,NO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",26-03-2025 22:00,28.39072,77.30059,CO,12,42,40
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-03-2025 22:00,13.0270199,77.494094,NH3,1,4,3
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-03-2025 22:00,13.0270199,77.494094,SO2,1,36,10
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-03-2025 22:00,12.921418,77.502466,CO,28,46,40
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-03-2025 22:00,12.921418,77.502466,OZONE,23,24,24
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-03-2025 22:00,23.243639,72.68994,NH3,2,21,7
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",26-03-2025 22:00,23.221714,72.654328,CO,6,96,23
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-03-2025 22:00,20.362421,72.918013,NO2,13,14,14
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-03-2025 22:00,23.168606,79.932247,SO2,15,32,21
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-03-2025 22:00,23.50016,80.23284,SO2,10,87,28
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-03-2025 22:00,24.2613009,80.7231783,PM10,12,80,40
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-03-2025 22:00,23.10844,77.511428,PM2.5,46,500,176
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-03-2025 22:00,23.10844,77.511428,NH3,4,14,7
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-03-2025 22:00,23.10844,77.511428,SO2,8,109,45
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-03-2025 22:00,26.200388,78.147714,PM10,74,325,126
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-03-2025 22:00,26.200388,78.147714,NO2,2,6,4
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-03-2025 22:00,26.200388,78.147714,CO,12,119,81
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-03-2025 22:00,26.200388,78.147714,OZONE,4,116,68
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-03-2025 22:00,22.7289,75.8076,OZONE,9,26,20
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-03-2025 22:00,22.431,75.5213,NO2,48,216,135
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",26-03-2025 22:00,15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",26-03-2025 22:00,15.3714823,75.1160168,OZONE,9,25,24
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-03-2025 22:00,17.336318,76.847397,PM2.5,25,49,34
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",26-03-2025 22:00,14.816666,74.141003,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",26-03-2025 22:00,14.816666,74.141003,NO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-03-2025 22:00,12.733409,77.298051,NH3,1,1,1
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-03-2025 22:00,12.733409,77.298051,SO2,8,20,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-03-2025 22:00,13.94,75.555917,PM10,42,67,50
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-03-2025 22:00,13.94,75.555917,NH3,2,3,2
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",26-03-2025 22:00,13.377516,77.099072,PM10,115,297,158
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5149093,76.9435879,NH3,2,3,2
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5149093,76.9435879,CO,12,28,16
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",26-03-2025 22:00,23.264759,77.381568,SO2,1,20,8
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-03-2025 22:00,23.210494,77.425409,NO2,15,131,66
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-03-2025 22:00,23.233584,77.400574,PM2.5,37,103,67
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",26-03-2025 22:00,23.81748678,79.446246,PM10,15,103,36
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",26-03-2025 22:00,23.81748678,79.446246,SO2,16,19,17
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-03-2025 22:00,26.203442,78.193251,NO2,7,109,27
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-03-2025 22:00,14.4758,75.9052,CO,28,34,31
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-03-2025 22:00,15.411456,75.638133,PM2.5,5,13,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",26-03-2025 22:00,15.3714823,75.1160168,PM2.5,35,39,37
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-03-2025 22:00,22.76726,75.8871,SO2,26,30,28
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-03-2025 22:00,23.163174,79.973061,NH3,1,2,2
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-03-2025 22:00,23.142888,79.916147,NH3,2,10,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-03-2025 22:00,16.7602,77.1428,CO,20,49,38
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-03-2025 22:00,8.8787,76.6073,NH3,1,1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-03-2025 22:00,19.16485,73.23409,PM10,47,90,67
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-03-2025 22:00,19.16485,73.23409,NO2,24,87,58
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-03-2025 22:00,19.0243902,73.0406721,NO2,21,42,31
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-03-2025 22:00,19.0243902,73.0406721,SO2,1,15,4
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-03-2025 22:00,19.0243902,73.0406721,CO,4,28,18
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-03-2025 22:00,19.309073,73.057223,PM2.5,23,134,69
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-03-2025 22:00,19.309073,73.057223,SO2,7,19,12
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-03-2025 22:00,19.309073,73.057223,OZONE,15,90,54
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-03-2025 22:00,19.786089,72.757971,NO2,14,37,23
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-03-2025 22:00,19.786089,72.757971,NH3,5,8,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-03-2025 22:00,19.786089,72.757971,CO,1,50,12
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-03-2025 22:00,19.9629,79.298714,PM2.5,90,364,234
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,NO2,3,41,16
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,NH3,3,5,4
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,OZONE,82,171,112
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",26-03-2025 22:00,23.331731,75.045981,PM2.5,43,106,73
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-03-2025 22:00,23.838586,78.759431,PM10,28,61,41
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-03-2025 22:00,23.838586,78.759431,CO,24,56,41
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-03-2025 22:00,23.8640158,78.80289321,PM2.5,34,204,71
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-03-2025 22:00,23.8640158,78.80289321,SO2,26,28,27
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-03-2025 22:00,20.9402359,77.7895248,CO,22,40,29
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-03-2025 22:00,20.939198,77.765701,CO,39,105,68
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-03-2025 22:00,19.8389439,75.244448,CO,32,46,41
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",26-03-2025 22:00,19.863756,75.321188,PM2.5,80,227,124
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",26-03-2025 22:00,19.863756,75.321188,PM10,68,223,130
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",26-03-2025 22:00,19.863756,75.321188,SO2,24,63,41
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",26-03-2025 22:00,19.863756,75.321188,CO,5,52,16
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-03-2025 22:00,19.9629,79.298714,SO2,14,48,23
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-03-2025 22:00,19.9629,79.298714,OZONE,16,55,22
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-03-2025 22:00,19.9775302,79.2337086,OZONE,1,191,125
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",26-03-2025 22:00,20.918946,74.776388,NO2,33,42,38
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",26-03-2025 22:00,20.918946,74.776388,NH3,1,2,2
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",26-03-2025 22:00,20.918946,74.776388,CO,8,51,21
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-03-2025 22:00,21.001264,75.565602,SO2,2,42,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",26-03-2025 22:00,18.9767,72.838,OZONE,11,58,45
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",26-03-2025 22:00,19.0364585,72.8954371,NH3,9,12,10
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-03-2025 22:00,19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-03-2025 22:00,19.10078,72.87462,CO,17,22,19
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-03-2025 22:00,19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",26-03-2025 22:00,18.91,72.82,PM2.5,7,27,17
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",26-03-2025 22:00,18.91,72.82,NH3,3,3,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-03-2025 22:00,16.6870449,74.2505872,OZONE,5,78,50
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",26-03-2025 22:00,18.39963,76.57452,SO2,1,9,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-03-2025 22:00,18.1023399,73.4783687,PM10,75,118,98
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-03-2025 22:00,18.1023399,73.4783687,SO2,9,112,24
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",26-03-2025 22:00,20.555712,74.529236,SO2,30,59,40
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-03-2025 22:00,23.182719,75.768218,OZONE,45,68,49
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-03-2025 22:00,19.10122,74.73339,NO2,1,104,48
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-03-2025 22:00,19.10122,74.73339,NH3,1,8,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-03-2025 22:00,20.719516,77.000253,PM2.5,52,176,95
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-03-2025 22:00,20.719516,77.000253,PM10,52,225,108
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",26-03-2025 22:00,19.065931,72.862131,NH3,4,11,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",26-03-2025 22:00,19.23241,72.86895,PM10,51,123,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",26-03-2025 22:00,19.23241,72.86895,NH3,6,7,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",26-03-2025 22:00,19.23241,72.86895,OZONE,4,44,33
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",26-03-2025 22:00,19.2243333,72.8658113,SO2,9,46,26
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",26-03-2025 22:00,19.854616,75.905894,OZONE,30,95,74
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-03-2025 22:00,19.192056,72.9585188,SO2,1,58,8
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-03-2025 22:00,19.192056,72.9585188,OZONE,1,78,41
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-03-2025 22:00,16.6870449,74.2505872,NH3,2,6,4
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",26-03-2025 22:00,19.047,72.8746,PM2.5,63,81,69
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",26-03-2025 22:00,19.047,72.8746,PM10,57,80,70
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",26-03-2025 22:00,19.047,72.8746,NO2,105,126,114
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",26-03-2025 22:00,19.047,72.8746,OZONE,1,1,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-03-2025 22:00,19.3832,72.8204,NO2,27,61,47
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-03-2025 22:00,19.3832,72.8204,NH3,4,8,7
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-03-2025 22:00,19.3832,72.8204,SO2,28,29,28
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",26-03-2025 22:00,19.10861,72.83622,CO,60,69,63
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",26-03-2025 22:00,18.9936162,72.8128113,PM2.5,60,68,64
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",26-03-2025 22:00,18.9936162,72.8128113,PM10,68,85,77
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",26-03-2025 22:00,18.9936162,72.8128113,CO,4,18,14
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",26-03-2025 22:00,19.090337,73.014232,PM10,36,71,46
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",26-03-2025 22:00,19.090337,73.014232,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-03-2025 22:00,19.0575752,73.0151367,NO2,29,76,46
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-03-2025 22:00,19.0575752,73.0151367,CO,4,16,8
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-03-2025 22:00,19.0575752,73.0151367,OZONE,2,59,28
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",26-03-2025 22:00,19.02579,73.10297,NO2,1,51,17
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",26-03-2025 22:00,19.02579,73.10297,SO2,1,10,3
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",26-03-2025 22:00,19.063,73.1209,SO2,1,2,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",26-03-2025 22:00,19.063,73.1209,CO,4,56,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-03-2025 22:00,19.1375,72.915056,SO2,22,24,23
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-03-2025 22:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",26-03-2025 22:00,19.000084,72.85673,OZONE,12,36,31
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",26-03-2025 22:00,19.060498,72.923356,NO2,13,34,22
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",26-03-2025 22:00,19.060498,72.923356,NH3,1,1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",26-03-2025 22:00,19.0863,72.8888,CO,3,8,4
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",26-03-2025 22:00,19.19709,72.82204,PM2.5,6,64,35
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",26-03-2025 22:00,19.1878657,72.8304069,NO2,7,45,20
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",26-03-2025 22:00,19.175,72.9419,NH3,4,4,4
India,Maharashtra,Pune,"Bhosari, Pune - IITM",26-03-2025 22:00,18.640051,73.848956,PM2.5,48,112,72
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",26-03-2025 22:00,18.5011743,73.8165527,NO2,8,12,9
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-03-2025 22:00,18.45445,73.854155,NH3,2,5,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-03-2025 22:00,18.45445,73.854155,CO,26,77,49
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",26-03-2025 22:00,19.083694,72.920967,PM2.5,23,70,46
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-03-2025 22:00,19.2058,72.8682,PM2.5,77,84,79
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",26-03-2025 22:00,19.215859,72.831718,NO2,8,62,17
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",26-03-2025 22:00,19.215859,72.831718,SO2,1,2,2
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",26-03-2025 22:00,21.14472,79.107595,CO,36,154,150
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-03-2025 22:00,21.152875,79.0517531,NO2,17,103,44
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-03-2025 22:00,21.152875,79.0517531,CO,13,120,63
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-03-2025 22:00,20.0073285,73.7762427,SO2,4,13,7
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-03-2025 22:00,20.0073285,73.7762427,OZONE,25,97,85
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",26-03-2025 22:00,18.59051,73.77946,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",26-03-2025 22:00,17.6336264,75.9132495,NH3,11,49,20
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",26-03-2025 22:00,17.65439,75.90649,PM2.5,65,303,136
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",26-03-2025 22:00,17.65439,75.90649,NO2,20,141,55
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",26-03-2025 22:00,17.65439,75.90649,SO2,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-03-2025 22:00,19.26777,72.97182,PM2.5,54,83,66
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-03-2025 22:00,19.26777,72.97182,PM10,60,120,82
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-03-2025 22:00,19.222279,72.957979,NH3,1,4,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-03-2025 22:00,19.222279,72.957979,SO2,1,8,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-03-2025 22:00,19.222279,72.957979,CO,4,39,12
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",26-03-2025 22:00,19.235581,73.159121,NO2,28,65,45
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",26-03-2025 22:00,18.536457,73.805454,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",26-03-2025 22:00,18.536457,73.805454,PM10,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",26-03-2025 22:00,18.530085,73.849598,OZONE,17,149,101
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",26-03-2025 22:00,18.547056,73.826908,NH3,2,5,3
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",26-03-2025 22:00,18.547056,73.826908,CO,18,45,21
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",26-03-2025 22:00,18.547056,73.826908,OZONE,1,192,114
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",26-03-2025 22:00,18.664282,73.763966,PM2.5,37,86,60
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",26-03-2025 22:00,16.5038,74.3623,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",26-03-2025 22:00,16.5038,74.3623,PM10,NA,NA,NA
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",26-03-2025 22:00,30.233011,74.907758,PM2.5,35,71,56
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",26-03-2025 22:00,30.233011,74.907758,NO2,21,24,23
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",26-03-2025 22:00,31.321907,75.578914,PM2.5,57,165,72
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",26-03-2025 22:00,30.736056,76.209694,PM2.5,27,81,56
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",26-03-2025 22:00,30.736056,76.209694,NO2,25,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",26-03-2025 22:00,30.736056,76.209694,CO,30,81,61
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",26-03-2025 22:00,30.736056,76.209694,OZONE,25,64,50
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",26-03-2025 22:00,30.649961,76.331442,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",26-03-2025 22:00,30.649961,76.331442,CO,24,150,85
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",26-03-2025 22:00,21.606865,85.510538,PM2.5,60,139,93
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",26-03-2025 22:00,21.869985,85.167016,PM10,94,140,115
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",26-03-2025 22:00,21.869985,85.167016,NO2,11,47,32
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",26-03-2025 22:00,11.9309,79.8027,NO2,2,28,10
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",26-03-2025 22:00,11.9309,79.8027,SO2,7,12,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",26-03-2025 22:00,11.9309,79.8027,OZONE,8,60,46
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",26-03-2025 22:00,31.62,74.876512,PM10,66,106,82
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",26-03-2025 22:00,31.62,74.876512,NO2,10,93,34
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",26-03-2025 22:00,20.48891,85.84768,OZONE,2,191,104
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",26-03-2025 22:00,21.847279,85.416905,NH3,2,9,7
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",26-03-2025 22:00,22.265816,86.174829,NH3,1,2,1
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",26-03-2025 22:00,22.18972222,84.86277778,PM2.5,86,115,91
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",26-03-2025 22:00,22.18972222,84.86277778,CO,1,50,16
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",26-03-2025 22:00,22.220833,84.809444,CO,45,118,74
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",26-03-2025 22:00,21.51161,86.89088,PM10,55,181,105
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",26-03-2025 22:00,21.51161,86.89088,OZONE,11,187,70
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",26-03-2025 22:00,22.1166054,85.3945546,SO2,10,95,30
